Station,Element,startDate,endDate,Latitude,Longitude,numObs,maxValue,minValue,meanValue,sumValue,dly_norm_sum,dly_norm_avg,numObs_norm,name
031102,prcp,04/01/2008,05/01/2008,34.98167,-92.00639,29,2.10,0.00,0.31,8.94,4.99,0.17,30,CABOT
405966,prcp,04/01/2008,05/01/2008,35.11528,-89.99250,5,0.00,0.00,0.00,0.00,NA,NA,0,MEMPHIS ZOO
165438,prcp,04/01/2008,05/01/2008,30.51972,-90.75444,30,0.70,0.00,0.07,2.08,5.38,0.18,30,LIVINGSTON
151294,prcp,04/01/2008,05/01/2008,37.41833,-86.50083,27,3.44,0.00,0.25,6.70,4.71,0.16,30,CANEYVILLE 1 W
035110,prcp,04/01/2008,05/01/2008,34.14528,-93.71389,28,3.13,0.00,0.34,9.62,NA,NA,0,NARROWS DAM
230608,prcp,04/01/2008,05/01/2008,40.25750,-94.02694,30,2.00,0.00,0.23,6.79,3.51,0.12,30,BETHANY
035112,prcp,04/01/2008,05/01/2008,33.93028,-93.85139,30,3.43,0.00,0.31,9.17,4.81,0.16,30,NASHVILLE
030764,prcp,04/01/2008,05/01/2008,34.56972,-93.19472,30,2.45,0.00,0.30,8.87,5.44,0.18,30,BLAKELY MTN DAM
164050,prcp,04/01/2008,05/01/2008,31.91583,-93.31833,30,2.42,0.00,0.12,3.65,4.0,0.13,30,HANNA
151855,prcp,04/01/2008,05/01/2008,39.04306,-84.67167,30,1.15,0.00,0.09,2.75,3.96,0.13,30,CINCINNATI NORTHERN KY AP
036376,prcp,04/01/2008,05/01/2008,34.37028,-91.12417,30,3.05,0.00,0.29,8.65,5.52,0.18,30,SAINT CHARLES
155757,prcp,04/01/2008,05/01/2008,36.59639,-88.21944,7,2.02,0.31,0.90,6.27,NA,NA,0,NEW CONCORD 4NW
166561,prcp,04/01/2008,05/01/2008,29.93417,-91.01639,30,2.87,0.00,0.16,4.67,4.62,0.15,30,NAPOLEONVILLE
161246,prcp,04/01/2008,05/01/2008,30.39194,-91.27111,30,0.97,0.00,0.06,1.85,5.66,0.19,30,BRUSLY 2 W
410225,prcp,04/01/2008,05/01/2008,29.46083,-101.02861,24,0.15,0.00,0.01,0.16,1.3,0.04,30,AMISTAD DAM
340028,prcp,04/01/2008,05/01/2008,36.40083,-95.30000,30,3.55,0.00,0.26,7.88,NA,NA,0,ADAIR 3SW
410958,prcp,04/01/2008,05/01/2008,35.63639,-101.45417,25,0.32,0.00,0.01,0.35,1.77,0.06,30,BORGER
140119,prcp,04/01/2008,05/01/2008,38.39000,-98.95028,30,1.19,0.00,0.10,3.10,NA,NA,0,ALBERT 5 SE
344019,prcp,04/01/2008,05/01/2008,36.53806,-98.26611,30,1.41,0.00,0.08,2.47,2.79,0.09,30,HELENA 1 SSE
231640,prcp,04/01/2008,05/01/2008,39.37306,-90.90528,30,0.87,0.00,0.15,4.36,NA,NA,0,CLARKSVILLE L&D 24
414256,prcp,04/01/2008,05/01/2008,29.36028,-99.17444,30,0.64,0.00,0.02,0.75,2.66,0.09,30,HONDO MUNI AP
414257,prcp,04/01/2008,05/01/2008,33.58806,-95.90389,30,1.83,0.00,0.15,4.43,3.47,0.12,30,HONEY GROVE
414254,prcp,04/01/2008,05/01/2008,29.33722,-99.13861,30,0.82,0.00,0.03,0.97,NA,NA,0,HONDO
230747,prcp,04/01/2008,05/01/2008,39.01556,-93.19667,29,1.49,0.00,0.24,6.84,NA,NA,0,BLUE LICK
403420,prcp,04/01/2008,05/01/2008,35.68778,-83.53694,30,1.48,0.00,0.13,3.95,4.36,0.15,30,GATLINBURG 2 SW
228792,prcp,04/01/2008,05/01/2008,33.53778,-88.63306,30,2.06,0.00,0.22,6.59,5.7,0.19,30,TIBBEE
224472,prcp,04/01/2008,05/01/2008,32.32056,-90.07778,30,1.73,0.00,0.16,4.78,5.98,0.2,30,JACKSON INTL AP
221111,prcp,04/01/2008,05/01/2008,33.25972,-88.56361,19,1.65,0.00,0.13,2.49,5.66,0.19,30,BROOKSVILLE EXP STN
224470,prcp,04/01/2008,05/01/2008,32.29639,-90.20917,30,0.75,0.00,0.03,0.84,NA,NA,0,JACKSON STATE
411974,prcp,04/01/2008,05/01/2008,31.53333,-101.28417,29,0.38,0.00,0.03,0.80,1.12,0.04,30,COPE RCH
408108,prcp,04/01/2008,05/01/2008,35.15250,-88.32139,30,1.41,0.00,0.21,6.26,5.34,0.18,30,SAVANNAH 6 SW
411970,prcp,04/01/2008,05/01/2008,39.55611,-95.70833,30,3.14,0.00,0.22,6.50,3.62,0.12,30,COOPER
153744,prcp,04/01/2008,05/01/2008,37.57833,-83.76472,30,1.64,0.00,0.16,4.81,NA,NA,0,HEIDELBERG 2N
140682,prcp,04/01/2008,05/01/2008,39.82333,-97.63861,29,1.88,0.00,0.26,7.51,2.76,0.09,30,BELLEVILLE
167767,prcp,04/01/2008,05/01/2008,30.05639,-90.58028,30,1.22,0.00,0.14,4.24,5.12,0.17,30,RESERVE
031968,prcp,04/01/2008,05/01/2008,34.97722,-91.49778,30,2.00,0.00,0.28,8.40,5.83,0.19,30,DES ARC
414333,prcp,04/01/2008,05/01/2008,29.47167,-95.08333,30,0.82,0.00,0.07,2.16,NA,NA,0,HOUSTON NWSO
164816,prcp,04/01/2008,05/01/2008,32.35500,-93.86194,30,1.49,0.00,0.11,3.21,4.6,0.15,30,KEITHVILLE
231340,prcp,04/01/2008,05/01/2008,39.35944,-93.48861,30,1.10,0.00,0.20,5.89,3.9,0.13,30,CARROLLTON
165896,prcp,04/01/2008,05/01/2008,31.51194,-93.62000,30,1.86,0.00,0.12,3.63,4.83,0.16,30,MANY 9 WSW
140201,prcp,04/01/2008,05/01/2008,39.44806,-98.97000,1,0.00,0.00,0.00,0.00,2.58,0.09,30,ALTON 2SW
031962,prcp,04/01/2008,05/01/2008,33.55972,-91.38500,30,1.90,0.00,0.25,7.54,5.05,0.17,30,DERMOTT 3 NE
165892,prcp,04/01/2008,05/01/2008,31.57694,-93.48167,30,2.00,0.00,0.12,3.58,4.08,0.14,30,MANY
142848,prcp,04/01/2008,05/01/2008,39.52500,-96.55694,30,0.49,0.00,0.09,2.68,2.98,0.1,30,FOSTORIA 7 NW
413420,prcp,04/01/2008,05/01/2008,33.64611,-97.05917,30,0.56,0.00,0.05,1.53,3.64,0.12,30,GAINESVILLE 5 ENE
141371,prcp,04/01/2008,05/01/2008,39.51472,-98.43528,30,0.88,0.00,0.10,2.88,2.39,0.08,30,CAWKER CITY
033821,prcp,04/01/2008,05/01/2008,35.68722,-90.09639,30,2.62,0.00,0.26,7.95,4.9,0.16,30,KEISER
410313,prcp,04/01/2008,05/01/2008,33.58806,-98.63806,30,1.02,0.00,0.05,1.47,2.46,0.08,30,ARCHER CITY
412797,prcp,04/01/2008,05/01/2008,31.81111,-106.37583,30,0.00,0.00,0.00,0.00,0.23,0.01,30,EL PASO INTL AP
404568,prcp,04/01/2008,05/01/2008,35.71028,-88.82250,30,2.39,0.00,0.27,8.11,NA,NA,0,JACKSON 4 NE
220378,prcp,04/01/2008,05/01/2008,34.48333,-88.63944,30,1.04,0.00,0.16,4.70,5.2,0.17,30,BALDWYN
415369,prcp,04/01/2008,05/01/2008,28.44778,-99.06556,30,0.55,0.00,0.04,1.22,NA,NA,0,LOS ANGELES 4 WSW
404567,prcp,04/01/2008,05/01/2008,35.56722,-88.79639,30,2.69,0.00,0.27,8.13,NA,NA,0,JACKSON 4SE
404561,prcp,04/01/2008,05/01/2008,35.62139,-88.84556,30,2.00,0.00,0.27,8.23,4.79,0.16,30,JACKSON EXP STN
161866,prcp,04/01/2008,05/01/2008,31.72361,-91.54083,28,1.50,0.00,0.09,2.45,NA,NA,0,CLAYTON
221804,prcp,04/01/2008,05/01/2008,33.98028,-89.67139,30,1.58,0.00,0.22,6.73,5.81,0.19,30,COFFEEVILLE
412950,prcp,04/01/2008,05/01/2008,27.02667,-98.98083,30,0.50,0.00,0.02,0.55,NA,NA,0,ESCOBAS
223667,prcp,04/01/2008,05/01/2008,30.45417,-89.12500,30,5.25,0.00,0.27,8.21,NA,NA,0,GULFPORT 3 NW
223666,prcp,04/01/2008,05/01/2008,30.41194,-89.08083,30,2.68,0.00,0.20,6.13,NA,NA,0,GULFPORT - BILOXI AP
418201,prcp,04/01/2008,05/01/2008,32.71361,-102.65972,28,0.16,0.00,0.01,0.28,0.91,0.03,30,SEMINOLE
152903,prcp,04/01/2008,05/01/2008,38.45028,-83.73472,29,0.38,0.00,0.07,1.92,3.72,0.12,30,FLEMINGSBURG 2 N
411578,prcp,04/01/2008,05/01/2008,31.80750,-94.16417,30,1.82,0.00,0.10,3.01,4.41,0.15,30,CENTER
414020,prcp,04/01/2008,05/01/2008,32.57833,-95.20417,30,1.28,0.00,0.15,4.47,3.67,0.12,30,HAWKINS
166364,prcp,04/01/2008,05/01/2008,32.70500,-93.96083,30,0.90,0.00,0.11,3.22,3.88,0.13,30,MOORINGSPORT 1 N
348016,prcp,04/01/2008,05/01/2008,34.96917,-98.76028,30,3.94,0.00,0.15,4.48,NA,NA,0,SEDAN
349017,prcp,04/01/2008,05/01/2008,36.81361,-100.86361,20,0.63,0.00,0.06,1.13,1.5,0.05,30,TURPIN 4 SSE
403280,prcp,04/01/2008,05/01/2008,35.94778,-86.86972,30,1.58,0.00,0.25,7.37,4.37,0.15,30,FRANKLIN SEWAGE PLT
418845,prcp,04/01/2008,05/01/2008,29.66750,-99.28833,30,0.66,0.00,0.04,1.16,NA,NA,0,TARPLEY
343304,prcp,04/01/2008,05/01/2008,36.54417,-99.53500,29,1.24,0.00,0.07,1.95,2.17,0.07,30,FT SUPPLY
418022,prcp,04/01/2008,05/01/2008,30.13861,-102.39194,27,0.03,0.00,0.00,0.05,0.86,0.03,30,SANDERSON
404033,prcp,04/01/2008,05/01/2008,35.44417,-88.72444,30,2.57,0.00,0.28,8.43,NA,NA,0,HENDERSON 4 W
419754,prcp,04/01/2008,05/01/2008,30.51639,-94.43833,30,1.50,0.00,0.09,2.56,NA,NA,0,WILDWOOD
410786,prcp,04/01/2008,05/01/2008,32.24417,-101.45361,28,1.18,0.00,0.04,1.18,1.34,0.04,30,BIG SPRING
400705,prcp,04/01/2008,05/01/2008,36.23500,-88.09083,30,2.41,0.00,0.24,7.07,NA,NA,0,BIG SANDY
236357,prcp,04/01/2008,05/01/2008,39.98083,-95.14639,25,1.09,0.00,0.17,4.20,3.36,0.11,30,OREGON
410144,prcp,04/01/2008,05/01/2008,27.72833,-98.06778,30,0.72,0.00,0.04,1.17,1.65,0.06,30,ALICE
410145,prcp,04/01/2008,05/01/2008,27.74111,-98.02472,30,1.01,0.00,0.06,1.73,NA,NA,0,ALICE INTL AP
415312,prcp,04/01/2008,05/01/2008,30.71306,-99.56806,4,0.78,0.09,0.30,1.19,NA,NA,0,LONDON 3 N
346659,prcp,04/01/2008,05/01/2008,35.40556,-97.59722,30,2.79,0.00,0.14,4.24,NA,NA,0,OKLAHOMA CITY
141404,prcp,04/01/2008,05/01/2008,38.19361,-95.07250,30,1.62,0.00,0.19,5.77,NA,NA,0,CENTERVILLE 4 SW
146685,prcp,04/01/2008,05/01/2008,38.65333,-99.90028,30,1.18,0.00,0.07,2.24,1.87,0.06,30,RANSOM 2NE
418446,prcp,04/01/2008,05/01/2008,30.33667,-96.54028,30,1.32,0.00,0.10,3.04,2.92,0.1,30,SOMERVILLE DAM
341684,prcp,04/01/2008,05/01/2008,35.70611,-96.88000,29,2.00,0.00,0.10,3.00,3.26,0.11,30,CHANDLER
412173,prcp,04/01/2008,05/01/2008,29.09250,-97.31806,27,1.30,0.00,0.09,2.55,2.96,0.1,30,CUERO
031310,prcp,04/01/2008,05/01/2008,35.32278,-92.56722,30,1.71,0.00,0.23,6.85,NA,NA,0,CENTER RIDGE 4 S
161535,prcp,04/01/2008,05/01/2008,30.31611,-92.04833,28,0.91,0.00,0.07,1.94,5.35,0.18,30,CARENCRO
414805,prcp,04/01/2008,05/01/2008,29.68667,-97.76444,30,1.55,0.00,0.14,4.06,NA,NA,0,KINGSBURY
419313,prcp,04/01/2008,05/01/2008,29.80750,-99.57639,30,0.57,0.00,0.04,1.23,NA,NA,0,VANDERPOOL 4N
164931,prcp,04/01/2008,05/01/2008,32.41778,-93.46694,30,1.29,0.00,0.08,2.37,4.65,0.16,30,KORAN
147809,prcp,04/01/2008,05/01/2008,38.76944,-94.66833,30,1.32,0.00,0.21,6.23,3.88,0.13,30,STILWELL
413954,prcp,04/01/2008,05/01/2008,30.30111,-99.26806,30,1.06,0.00,0.05,1.59,2.0,0.07,30,HARPER 1W
410493,prcp,04/01/2008,05/01/2008,31.74139,-99.97639,30,1.02,0.00,0.06,1.71,1.8,0.06,30,BALLINGER 2 NW
409709,prcp,04/01/2008,05/01/2008,36.45111,-86.64556,30,2.63,0.00,0.27,8.09,NA,NA,0,WHITE HOUSE
418531,prcp,04/01/2008,05/01/2008,30.48278,-98.15972,30,0.91,0.00,0.08,2.39,2.58,0.09,30,SPICEWOOD
419559,prcp,04/01/2008,05/01/2008,28.11361,-97.41778,30,1.20,0.00,0.05,1.51,2.29,0.08,30,WELDER W'LIFE FOUND
236777,prcp,04/01/2008,05/01/2008,37.90500,-93.31694,30,2.05,0.00,0.31,9.34,3.95,0.13,30,POMME DE TERRE DAM
236775,prcp,04/01/2008,05/01/2008,39.53611,-94.04083,30,1.12,0.00,0.15,4.58,3.89,0.13,30,POLO
419007,prcp,04/01/2008,05/01/2008,28.58167,-98.14444,30,1.46,0.00,0.06,1.91,2.5,0.08,30,THREE RIVERS 8 NE
415265,prcp,04/01/2008,05/01/2008,33.91500,-102.32750,30,0.86,0.00,0.04,1.08,1.11,0.04,30,LITTLEFIELD
345693,prcp,04/01/2008,05/01/2008,35.14472,-94.96694,30,5.22,0.00,0.27,8.12,4.61,0.15,30,MC CURTAIN 1 SE
419952,prcp,04/01/2008,05/01/2008,29.27389,-97.15556,30,1.02,0.00,0.08,2.39,3.56,0.12,30,YOAKUM
419953,prcp,04/01/2008,05/01/2008,28.98250,-97.51806,30,1.66,0.00,0.13,3.92,3.31,0.11,30,YORKTOWN
147248,prcp,04/01/2008,05/01/2008,39.79889,-97.77361,30,0.98,0.00,0.15,4.51,2.66,0.09,30,SCANDIA
416792,prcp,04/01/2008,05/01/2008,29.32722,-103.20611,28,0.10,0.00,0.00,0.10,0.55,0.02,30,PANTHER JUNCTION
416794,prcp,04/01/2008,05/01/2008,33.67444,-95.55861,23,2.41,0.00,0.25,5.65,3.56,0.12,30,PARIS
236970,prcp,04/01/2008,05/01/2008,36.59278,-90.23194,6,1.60,0.45,1.17,7.00,4.24,0.14,30,QULIN
234850,prcp,04/01/2008,05/01/2008,38.88028,-94.33583,30,1.03,0.00,0.17,5.23,3.78,0.13,30,LEES SUMMIT REED WR
237398,prcp,04/01/2008,05/01/2008,38.68556,-90.52306,30,1.18,0.00,0.21,6.20,3.56,0.12,30,ST CHARLES 7 SSW
237397,prcp,04/01/2008,05/01/2008,38.81472,-90.51694,30,1.64,0.00,0.21,6.23,4.12,0.14,30,ST CHARLES
033428,prcp,04/01/2008,05/01/2008,33.70889,-93.55611,30,4.71,0.00,0.27,8.18,4.89,0.16,30,HOPE 3 NE
416060,prcp,04/01/2008,05/01/2008,32.38417,-98.17028,30,2.35,0.00,0.11,3.17,2.63,0.09,30,MORGAN MILL
415048,prcp,04/01/2008,05/01/2008,29.79306,-101.56028,30,0.12,0.00,0.01,0.17,1.02,0.03,30,LANGTRY
410569,prcp,04/01/2008,05/01/2008,28.97972,-95.97500,30,1.30,0.00,0.07,2.20,3.18,0.11,30,BAY CITY WTR WKS
233079,prcp,04/01/2008,05/01/2008,38.84722,-91.94139,29,1.04,0.00,0.15,4.44,3.96,0.13,30,FULTON
143634,prcp,04/01/2008,05/01/2008,39.81250,-95.35417,30,0.61,0.00,0.09,2.77,3.66,0.12,30,HIAWATHA 9 ESE
232071,prcp,04/01/2008,05/01/2008,37.47250,-93.67556,30,3.44,0.00,0.29,8.59,NA,NA,0,DADEVILLE
410764,prcp,04/01/2008,05/01/2008,29.43722,-103.95833,24,0.00,0.00,0.00,0.00,NA,NA,0,BIG BEND RCH SP
416664,prcp,04/01/2008,05/01/2008,30.08583,-93.74167,30,0.65,0.00,0.04,1.15,3.61,0.12,30,ORANGE
142548,prcp,04/01/2008,05/01/2008,38.42917,-96.21861,30,1.52,0.00,0.11,3.17,2.98,0.1,30,EMPORIA 3 NW
412088,prcp,04/01/2008,05/01/2008,31.53333,-97.45250,30,0.71,0.00,0.12,3.57,NA,NA,0,CRAWFORD
142543,prcp,04/01/2008,05/01/2008,38.33056,-96.18972,30,1.74,0.00,0.11,3.28,NA,NA,0,EMPORIA MUNI AP
238603,prcp,04/01/2008,05/01/2008,38.44000,-92.85194,30,1.34,0.00,0.21,6.38,4.24,0.14,30,VERSAILLES
416644,prcp,04/01/2008,05/01/2008,34.17972,-102.13556,24,0.80,0.00,0.05,1.13,1.12,0.04,30,OLTON
151663,prcp,04/01/2008,05/01/2008,36.98250,-87.76833,5,2.83,0.48,1.06,5.31,4.22,0.14,30,COBB
413225,prcp,04/01/2008,05/01/2008,36.43278,-100.13694,24,0.81,0.00,0.06,1.46,2.11,0.07,30,FOLLETT
417936,prcp,04/01/2008,05/01/2008,31.06194,-94.10111,30,1.22,0.00,0.09,2.73,4.51,0.15,30,SAM RAYBURN DAM
419175,prcp,04/01/2008,05/01/2008,34.52389,-101.76167,30,0.54,0.00,0.03,0.77,1.31,0.04,30,TULIA
347214,prcp,04/01/2008,05/01/2008,34.49972,-96.62750,30,2.44,0.00,0.11,3.43,3.96,0.13,30,PONTOTOC
157441,prcp,04/01/2008,05/01/2008,37.84694,-83.68444,30,1.95,0.00,0.17,4.98,3.68,0.12,30,SLADE 5 NE
033734,prcp,04/01/2008,05/01/2008,35.84889,-90.65889,30,2.67,0.00,0.29,8.71,4.99,0.17,30,JONESBORO 2 NE
031191,prcp,04/01/2008,05/01/2008,33.91528,-91.77111,30,1.70,0.00,0.22,6.51,NA,NA,0,CANE CREEK SP
030286,prcp,04/01/2008,05/01/2008,33.61917,-94.09972,30,3.50,0.00,0.26,7.86,4.33,0.14,30,ASHDOWN
416335,prcp,04/01/2008,05/01/2008,31.97500,-95.13750,30,0.82,0.00,0.07,2.19,NA,NA,0,NEW SUMMERFIELD 2W
144464,prcp,04/01/2008,05/01/2008,37.94111,-101.24917,30,0.77,0.00,0.05,1.48,1.5,0.05,30,LAKIN
169074,prcp,04/01/2008,05/01/2008,31.20000,-93.56972,30,1.22,0.00,0.09,2.58,NA,NA,0,TOLEDO BEND LAKE
230127,prcp,04/01/2008,05/01/2008,36.63000,-91.30444,28,2.68,0.00,0.35,9.85,4.11,0.14,30,ALTON 6 SE
168906,prcp,04/01/2008,05/01/2008,30.52250,-89.87417,0,NA,NA,NA,NA,NA,NA,0,TALISHEEK
412404,prcp,04/01/2008,05/01/2008,33.19889,-97.10500,30,1.09,0.00,0.10,3.09,3.3,0.11,30,DENTON 2 SE
401808,prcp,04/01/2008,05/01/2008,35.22028,-84.79806,22,1.15,0.00,0.14,3.03,4.42,0.15,30,CLEVELAND FLTR PLT
413133,prcp,04/01/2008,05/01/2008,32.53389,-96.66083,30,1.70,0.00,0.18,5.44,3.74,0.12,30,FERRIS
417685,prcp,04/01/2008,05/01/2008,30.64306,-97.03722,30,0.94,0.00,0.08,2.41,3.0,0.1,30,ROCKDALE
403636,prcp,04/01/2008,05/01/2008,36.34083,-86.82750,30,1.98,0.00,0.27,8.19,NA,NA,0,GOODLETTSVILLE 7 WNW
411215,prcp,04/01/2008,05/01/2008,29.74472,-98.45167,30,0.91,0.00,0.04,1.12,2.93,0.1,30,BULVERDE
148914,prcp,04/01/2008,05/01/2008,37.13167,-99.05583,30,0.66,0.00,0.06,1.80,2.18,0.07,30,WILMORE 16SE
148911,prcp,04/01/2008,05/01/2008,37.50472,-98.31167,30,0.82,0.00,0.07,2.17,NA,NA,0,WILLOWDALE 1 SW
417336,prcp,04/01/2008,05/01/2008,34.27611,-99.75778,30,1.66,0.00,0.06,1.66,2.08,0.07,30,QUANAH 2 SW
417111,prcp,04/01/2008,05/01/2008,28.96056,-98.47722,30,1.30,0.00,0.07,2.13,NA,NA,0,PLEASANTON
406435,prcp,04/01/2008,05/01/2008,35.71972,-86.98194,30,1.35,0.00,0.19,5.83,4.7,0.16,30,NEAPOLIS EXP STN
228145,prcp,04/01/2008,05/01/2008,34.46361,-90.21472,30,1.78,0.00,0.23,6.79,5.37,0.18,30,SLEDGE
415869,prcp,04/01/2008,05/01/2008,31.70028,-96.51417,30,1.60,0.00,0.16,4.76,3.14,0.1,30,MEXIA
228413,prcp,04/01/2008,05/01/2008,30.40000,-89.47722,30,4.20,0.00,0.24,7.17,NA,NA,0,STENNIS-DIAMONDHEAD
232850,prcp,04/01/2008,05/01/2008,38.23056,-90.39806,30,1.38,0.00,0.22,6.45,4.15,0.14,30,FESTUS
343688,prcp,04/01/2008,05/01/2008,34.02250,-97.63417,30,1.55,0.00,0.09,2.60,NA,NA,0,GRADY
417206,prcp,04/01/2008,05/01/2008,33.19111,-101.38167,30,0.80,0.00,0.03,1.00,1.43,0.05,30,POST
234705,prcp,04/01/2008,05/01/2008,37.49944,-94.26972,30,2.65,0.00,0.30,8.94,4.44,0.15,30,LAMAR
166582,prcp,04/01/2008,05/01/2008,31.77222,-93.09556,30,2.65,0.00,0.13,3.83,4.52,0.15,30,NATCHITOCHES
224265,prcp,04/01/2008,05/01/2008,33.92778,-89.00833,0,NA,NA,NA,NA,5.32,0.18,30,HOUSTON
144313,prcp,04/01/2008,05/01/2008,37.66611,-98.11111,30,1.73,0.00,0.11,3.22,2.66,0.09,30,KINGMAN
340017,prcp,04/01/2008,05/01/2008,34.78639,-96.68500,30,1.48,0.00,0.10,2.94,3.75,0.13,30,ADA
404950,prcp,04/01/2008,05/01/2008,35.81806,-83.98583,30,0.76,0.00,0.12,3.74,3.99,0.13,30,KNOXVILLE MCGHEE TYSON AP
413546,prcp,04/01/2008,05/01/2008,32.74639,-95.04972,30,0.95,0.00,0.11,3.16,4.12,0.14,30,GILMER 4 WNW
402388,prcp,04/01/2008,05/01/2008,35.63944,-84.66500,30,1.06,0.00,0.10,3.10,NA,NA,0,DECATUR 7NE
228899,prcp,04/01/2008,05/01/2008,32.46861,-88.60833,30,1.30,0.00,0.16,4.76,NA,NA,0,TOPTON 2
154746,prcp,04/01/2008,05/01/2008,38.04083,-84.60583,30,2.95,0.00,0.20,5.89,3.67,0.12,30,LEXINGTON BLUEGRASS AP
148038,prcp,04/01/2008,05/01/2008,37.98611,-101.75500,30,0.15,0.00,0.02,0.52,1.27,0.04,30,SYRACUSE
035079,prcp,04/01/2008,05/01/2008,34.07833,-93.70194,30,5.57,0.00,0.38,11.41,5.1,0.17,30,MURFREESBORO
406170,prcp,04/01/2008,05/01/2008,36.15417,-85.26389,30,1.51,0.00,0.16,4.79,4.8,0.16,30,MONTEREY
232729,prcp,04/01/2008,05/01/2008,40.33889,-95.39111,30,1.15,0.00,0.12,3.53,3.16,0.11,30,FAIRFAX
146979,prcp,04/01/2008,05/01/2008,37.81417,-96.61972,30,2.09,0.00,0.16,4.79,3.01,0.1,30,ROSALIA
342944,prcp,04/01/2008,05/01/2008,35.21639,-99.86278,30,1.65,0.00,0.06,1.88,2.19,0.07,30,ERICK 4 E
031952,prcp,04/01/2008,05/01/2008,34.10028,-94.37250,21,1.28,0.00,0.20,4.13,NA,NA,0,DE QUEEN DAM
031953,prcp,04/01/2008,05/01/2008,34.05000,-94.40056,30,1.61,0.00,0.17,5.03,NA,NA,0,DE QUEEN SEVIER CO AP
034708,prcp,04/01/2008,05/01/2008,33.68667,-91.33361,30,1.44,0.00,0.21,6.16,5.5,0.18,30,MCARTHUR
145132,prcp,04/01/2008,05/01/2008,39.05389,-96.23639,30,0.86,0.00,0.07,1.96,3.25,0.11,30,MC FARLAND
413431,prcp,04/01/2008,05/01/2008,29.27028,-94.86417,30,0.20,0.00,0.02,0.58,NA,NA,0,GALVESTON SCHOLES FLD
413430,prcp,04/01/2008,05/01/2008,29.33333,-94.77167,24,0.50,0.00,0.03,0.64,2.56,0.09,30,GALVESTON
414307,prcp,04/01/2008,05/01/2008,29.63806,-95.28194,30,1.05,0.00,0.06,1.89,3.46,0.12,30,HOUSTON HOBBY AP
414300,prcp,04/01/2008,05/01/2008,29.98000,-95.36000,30,0.79,0.00,0.05,1.46,3.6,0.12,30,HOUSTON INTERCONT AP
161899,prcp,04/01/2008,05/01/2008,30.81778,-90.97333,30,0.85,0.00,0.08,2.26,5.86,0.2,30,CLINTON 5 SE
413943,prcp,04/01/2008,05/01/2008,26.20278,-97.67278,30,1.91,0.00,0.07,1.99,2.37,0.08,30,HARLINGEN
413941,prcp,04/01/2008,05/01/2008,32.68361,-94.56750,17,1.20,0.00,0.13,2.20,4.13,0.14,30,HARLETON
032922,prcp,04/01/2008,05/01/2008,34.87583,-93.67611,30,3.75,0.00,0.38,11.31,4.53,0.15,30,GRAVELLY
142835,prcp,04/01/2008,05/01/2008,37.84278,-94.70861,30,1.95,0.00,0.24,7.06,4.01,0.13,30,FT SCOTT
154703,prcp,04/01/2008,05/01/2008,37.51083,-86.28917,25,3.35,0.00,0.21,5.31,4.25,0.14,30,LEITCHFIELD 2 N
153994,prcp,04/01/2008,05/01/2008,36.84917,-87.52056,30,2.57,0.00,0.23,6.77,4.38,0.15,30,HOPKINSVILLE
153629,prcp,04/01/2008,05/01/2008,36.81444,-83.31444,29,0.71,0.00,0.12,3.47,3.72,0.12,30,HARLAN KSP POST 10
404556,prcp,04/01/2008,05/01/2008,35.59306,-88.91667,30,2.26,0.00,0.25,7.37,5.11,0.17,30,JACKSON MCKELLAR AP
166394,prcp,04/01/2008,05/01/2008,29.68333,-91.17611,28,2.37,0.00,0.10,2.94,4.22,0.14,30,MORGAN CITY
344861,prcp,04/01/2008,05/01/2008,35.85833,-97.92944,30,3.30,0.00,0.15,4.41,3.23,0.11,30,KINGFISHER
146808,prcp,04/01/2008,05/01/2008,37.28111,-101.77194,29,0.29,0.00,0.01,0.29,1.5,0.05,30,RICHFIELD 1 NE
344865,prcp,04/01/2008,05/01/2008,33.93000,-96.69611,30,3.30,0.00,0.16,4.79,3.83,0.13,30,KINGSTON
236563,prcp,04/01/2008,05/01/2008,40.01472,-94.12944,30,1.53,0.00,0.19,5.76,3.51,0.12,30,PATTONSBURG 2S
341168,prcp,04/01/2008,05/01/2008,34.13333,-94.70000,0,NA,NA,NA,NA,4.54,0.15,30,BROKEN BOW DAM
146169,prcp,04/01/2008,05/01/2008,37.27778,-97.16306,30,1.40,0.00,0.09,2.78,2.78,0.09,30,OXFORD
341162,prcp,04/01/2008,05/01/2008,34.04917,-94.73861,30,3.52,0.00,0.29,8.55,4.37,0.15,30,BROKEN BOW 1 N
409065,prcp,04/01/2008,05/01/2008,35.60306,-83.77806,30,1.08,0.00,0.13,4.01,NA,NA,0,TOWNSEND 5 S
412617,prcp,04/01/2008,05/01/2008,35.87333,-101.97278,28,0.42,0.00,0.02,0.50,1.31,0.04,30,DUMAS
349760,prcp,04/01/2008,05/01/2008,36.44083,-99.38167,30,1.27,0.00,0.05,1.61,2.23,0.07,30,WOODWARD
142945,prcp,04/01/2008,05/01/2008,37.47361,-95.35611,30,2.54,0.00,0.23,6.85,3.88,0.13,30,GALESBURG
418236,prcp,04/01/2008,05/01/2008,35.21500,-100.25028,30,1.29,0.00,0.06,1.86,2.19,0.07,30,SHAMROCK 2
418232,prcp,04/01/2008,05/01/2008,33.68778,-101.98528,30,0.27,0.00,0.01,0.30,NA,NA,0,SHALLOWATER
